Document	Subdoc	WordId	WordForm	ChangedAttrib	NewValue	OldValue	Relevant
0085-005	513-517	12	Ἑρμῆν	relation	OBJ_CO	OBJ_AP_CO
0085-005	513-517	16	,	relation	AuxX	APOS
0085-005	513-517	16	,	head	0	21
0085-005	513-517	18	σέβας	relation	APOS	OBJ_AP_CO
0085-005	513-517	12	Ἑρμῆν	head	21	16
0085-005	513-517	15	κήρυκα	head	12	16
0085-005	518-521	9	τε	postag	b--------	g--------
0085-005	518-521	13	τ’	postag	b--------	g--------
0085-005	518-521	17	που	lemma	που	πού
0085-005	518-521	29	[0]	lemma	_	/
0085-005	522-523	2	γὰρ	postag	d--------	g--------
0085-005	522-523	3	ὑμῖν	postag	p2p---cd-	p-p----d-
0085-005	522-523	8	καὶ	postag	b--------	c--------
0085-005	522-523	12	Ἀγαμέμνων	lemma	Ἀγαμέμνων	"̓ἀγαμέμνων	y
0085-005	524-526	8	οὖν	postag	d--------	g--------
0085-005	524-526	14	Διὸς	lemma	Ζεύς	ζεύς
0085-005	524-526	9	πρέπει	relation	ExD	PRED_PA
0085-005	524-526	4	ἀσπάσασθε	postag	v2pamm---	v2pame---	y
0085-005	524-526	6	καὶ	postag	b--------	c--------
0085-005	524-526	7	γὰρ	postag	d--------	g--------
0085-005	527-528	4	καὶ	relation	AuxY	COORD
0085-005	527-528	1	βωμοὶ	relation	SBJ	SBJ_CO
0085-005	527-528	8	καὶ	head	0	2
0085-005	527-528	8	καὶ	postag	b--------	c--------
0085-005	527-528	6	ἱδρύματα	head	1	4
0085-005	527-528	4	καὶ	head	1	14
0085-005	527-528	14	[0]	lemma	_	/
0085-005	527-528	4	καὶ	postag	b--------	c--------
0085-005	527-528	2	δ’	head	8	0
0085-005	527-528	2	δ’	relation	AuxY	COORD
0085-005	527-528	2	δ’	postag	d--------	g--------
0085-005	527-528	1	βωμοὶ	head	14	4
0085-005	529-532	9	ἀνὴρ	relation	ADV_CO	ATV_CO
0085-005	529-532	13	δ’	postag	b--------	g--------
0085-005	529-532	14	ἀξιώτατος	relation	ADV_CO	ATV_CO
0085-005	529-532	2	Τροίᾳ	lemma	Τροία	τροία	y
0085-005	529-532	7	πρέσβυς	postag	a-s---mn-	n-s---mn-	y
0085-005	532-533	2	γὰρ	postag	d--------	g--------
0085-005	532-533	3	οὔ	postag	b--------	d--------
0085-005	532-533	3	οὔ	relation	AuxY	AuxZ
0085-005	532-533	4	τε	postag	b--------	g--------
0085-005	532-533	12	πλέον	lemma	πολύς	πλείων
0085-005	532-533	14	[0]	lemma	_	/
0085-005	534-536	12	καὶ	postag	b--------	c--------
0085-005	534-536	4	τε	postag	b--------	g--------
0085-005	534-536	14	αὐτόχθονον	relation	ADV	ATV
0085-005	534-536	2	γὰρ	postag	d--------	g--------
0085-005	534-536	3	ἁρπαγῆς	relation	ATR_CO	ATR
0085-005	534-536	5	καὶ	postag	b--------	c--------
0085-005	534-536	6	κλοπῆς	relation	ATR_CO	ATR
0085-005	534-536	10	θ’	postag	b--------	g--------
0085-005	534-536	13	πανώλεθρον	relation	ADV	ATV
0085-005	537	2	δ’	head	3	0
0085-005	537	3	ἔτεισαν	head	0	2
0085-005	537	3	ἔτεισαν	relation	PRED	PRED_CO
0085-005	537	2	δ’	relation	AuxY	COORD
0085-005	537	2	δ’	postag	d--------	g--------
0085-005	537	1	διπλᾶ	relation	ADV	ATV
0085-005	538	2	Ἀχαιῶν	lemma	Ἀχαιός	"̓ἀχαιός
0085-005	539	4	ἀντερῶ	head	0	2
0085-005	539	2	δ’	relation	AuxY	COORD
0085-005	539	4	ἀντερῶ	relation	PRED	PRED_CO
0085-005	539	4	ἀντερῶ	lemma	ἀντιλέγω	ἀντερῶ
0085-005	539	2	γε	postag	d--------	g--------
0085-005	539	2	γε	relation	AuxZ	AuxY
0085-005	539	2	δ’	postag	d--------	g--------
0085-005	539	1	τεθνάναι	lemma	θνῄσκω	θνήσκω
0085-005	539	2	δ’	head	4	0
0085-005	540	5	σ’	postag	p2s---ca-	p-s---ma-
0085-005	540	2	πατρῴας	postag	a-s---fg-	a-p---fa-	y
0085-005	541	1	ὥστ’	postag	c--------	d--------	y
0085-005	541	3	γ’	postag	d--------	g--------
0085-005	541	3	γ’	relation	AuxZ	AuxY
0085-005	541	8	[0]	lemma	_	/
0085-005	542	2	ἄρ’	postag	d--------	g--------
0085-005	543	4	[0]	lemma	_	/
0085-005	543	2	δή	relation	AuxY	AuxZ
0085-005	543	2	δή	postag	d--------	g--------
0085-005	544	6	[0]	lemma	_	/
0085-005	546	8	[0]	lemma	_	/
0085-005	546	6	μ’	postag	p1s---ca-	p-s---ma-
0085-005	547	4	τοῦτ’	postag	p-s---nn-	a-s---nn-
0085-005	548	4	φάρμακον	lemma	φάρμακον	φάρμακος	y
0085-005	548	4	φάρμακον	postag	n-s---na-	n-s---ma-
0085-005	549	4	τινάς	postag	p-p---ca-	p-p---ma-
0085-005	549	1	καὶ	postag	d--------	c--------
0085-005	549	4	[0]	lemma	_	/
0085-005	550	9	θανεῖν	lemma	θνῄσκω	θνήσκω
0085-005	550	14	[1]	relation	ExD	PRED_PA
0085-005	550	14	[1]	lemma	_	/
0085-005	550	1	ὡς	relation	AuxZ	AuxC
0085-005	550	6	δή	postag	d--------	g--------
0085-005	550	6	δή	relation	AuxY	AuxZ
0085-005	550	8	καὶ	postag	d--------	c--------
0085-005	550	13	[0]	lemma	_	/
0085-005	551	2	γὰρ	postag	d--------	g--------
0085-005	551-553	2	δ’	postag	d--------	g--------
0085-005	551-553	6	τὰ	postag	l-p---na-	p-p---na-
0085-005	551-553	7	μέν	postag	d--------	g--------
0085-005	551-553	8	τις	postag	p-s---cn-	p-s---mn-
0085-005	551-553	9	ἂν	postag	d--------	g--------
0085-005	551-553	11	εὐπετῶς	relation	ADV	OBJ	y
0085-005	551-553	14	τὰ	postag	l-p---na-	p-p---na-
0085-005	551-553	15	δ’	postag	b--------	g--------
0085-005	551-553	16	αὖτε	relation	ADV	AuxY
0085-005	551-553	19	[0]	lemma	_	/
0085-005	551-553	1	ταῦτα	postag	p-p---na-	a-p---na-
0085-005	553-554	2	δὲ	relation	AuxY	COORD
0085-005	553-554	2	δὲ	postag	d--------	g--------
0085-005	553-554	1	τίς	postag	p-s---cn-	p-s---mn-
0085-005	553-554	2	δὲ	head	12	0
0085-005	553-554	12	[0]	lemma	_	/
0085-005	553-554	12	[0]	relation	PRED	PRED_CO
0085-005	553-554	12	[0]	head	0	2
0085-005	555-557	7	,	head	0	5
0085-005	555-557	9	παρήξεις	relation	APOS	OBJ_AP_CO
0085-005	555-557	10	καὶ	postag	b--------	c--------
0085-005	555-557	14	δ’	postag	b--------	g--------
0085-005	555-557	18	?	relation	AuxK	AuxX
0085-005	555-557	21	?	relation	AuxK	AuxX
0085-005	555-557	23	μέρος	relation	ADV	AtvV
0085-005	555-557	25	[0]	lemma	_	/
0085-005	555-557	2	γὰρ	postag	d--------	g--------
0085-005	555-557	5	καὶ	postag	b--------	c--------
0085-005	555-557	6	δυσαυλίας	relation	OBJ_CO	OBJ_AP_CO
0085-005	555-557	6	δυσαυλίας	head	5	7
0085-005	555-557	7	,	relation	AuxX	APOS
0085-005	555-557	9	παρήξεις	head	6	7
0085-005	558	3	αὖτε	relation	ADV	AuxY
0085-005	558	1	τὰ	postag	l-p---na-	p-p---na-
0085-005	558	7	πλέον	lemma	πολύς	πλείων
0085-005	558	6	προσῆν	head	0	2
0085-005	558	6	προσῆν	relation	PRED	PRED_CO
0085-005	558	5	καὶ	postag	d--------	c--------
0085-005	558	1	τὰ	relation	ADV	AuxY
0085-005	558	2	δ’	head	6	0
0085-005	558	2	δ’	relation	AuxY	COORD
0085-005	558	2	δ’	postag	d--------	g--------
0085-005	559	2	γὰρ	postag	d--------	g--------
0085-005	559	4	δηΐων	lemma	δάϊος	δάιος
0085-005	560-562	13	,	head	7	9
0085-005	560-562	3	δὲ	relation	AuxY	COORD
0085-005	560-562	3	δὲ	head	8	0
0085-005	560-562	4	κἀπὸ	postag	b--------	r--------
0085-005	560-562	7	δρόσοι	relation	SBJ	SBJ_AP
0085-005	560-562	7	δρόσοι	head	8	9
0085-005	560-562	8	κατεψάκαζον	lemma	καταψεκάζω	καταψεχάζω	y
0085-005	560-562	8	κατεψάκαζον	relation	PRED	PRED_CO
0085-005	560-562	8	κατεψάκαζον	head	0	3
0085-005	560-562	9	,	relation	AuxX	APOS
0085-005	560-562	9	,	head	0	8
0085-005	560-562	11	σίνος	relation	APOS	SBJ_AP
0085-005	560-562	11	σίνος	head	7	9
0085-005	560-562	3	δὲ	postag	b--------	g--------
0085-005	560-562	4	κἀπὸ	lemma	καί	ἀπό
0085-005	563-567	11	Ἰδαία	lemma	Ἰδαῖος	"̓ἰδαῖος	y
0085-005	563-567	2	δ’	postag	d--------	g--------
0085-005	563-567	29	δεῖ	relation	PRED	PRED_CO
0085-005	563-567	27	ταῦτα	postag	p-p---na-	a-p---na-
0085-005	563-567	22	ἀκύμων	relation	ADV	ATV
0085-005	563-567	14	ἢ	postag	b--------	c--------
0085-005	563-567	29	δεῖ	head	0	2
0085-005	563-567	10	ἄφερτον	relation	ADV	ATV
0085-005	563-567	8	οἷον	postag	p-s---ma-	a-s---ma-
0085-005	563-567	5	τις	postag	p-s---cn-	p-s---mn-
0085-005	563-567	2	δ’	head	29	0
0085-005	563-567	2	δ’	relation	AuxY	COORD
0085-005	568-569	6	τεθνηκόσιν	lemma	θνῄσκω	θνήσκω
0085-005	568-569	11	δ’	relation	AuxY	AuxZ
0085-005	568-569	2	δέ	postag	d--------	g--------
0085-005	568-569	10	μη	postag	d--------	g--------
0085-005	568-569	5	μὲν	postag	d--------	g--------
0085-005	568-569	11	δ’	postag	b--------	g--------
0085-005	570-571	10	δ’	postag	b--------	g--------
0085-005	572	1	καὶ	postag	d--------	c--------
0085-005	573-574	5	Ἀργείων	lemma	Ἀργεῖος	"̓ἀργεῖος	y
0085-005	573-574	1	ἡμῖν	postag	p1p---cd-	p-p---md-
0085-005	573-574	12	δ’	head	0	2
0085-005	573-574	12	δ’	postag	b--------	g--------
0085-005	573-574	2	δὲ	postag	d--------	g--------
0085-005	573-574	2	δὲ	head	12	0
0085-005	573-574	2	δὲ	relation	AuxY	COORD
0085-005	575-576	13	[0]	lemma	_	/
0085-005	575-576	4	εἰκὸς	lemma	εἰκός	ἔοικα	y
0085-005	575-576	9	καὶ	postag	b--------	c--------
0085-005	577-579	6	Ἀργείων	lemma	Ἀργεῖος	"̓ἀργεῖος	y
0085-005	577-579	5	ποτ’	lemma	ποτέ	πρός
0085-005	577-579	17	γάνος	relation	ADV	ATV
0085-005	577-579	4	δή	postag	d--------	g--------
0085-005	577-579	10	ταῦτα	postag	p-p---na-	a-p---na-
0085-005	577-579	5	ποτ’	postag	d--------	r--------
0085-005	577-579	13	Ἑλλάδα	lemma	Ἑλλάς	ʽἑλλάς	y
0085-005	580-581	6	καὶ	postag	b--------	c--------
0085-005	580-581	1	τοιαῦτα	postag	p-p---na-	a-p---na-
0085-005	581-582	1	καὶ	relation	AuxY	COORD
0085-005	581-582	1	καὶ	postag	d--------	c--------
0085-005	581-582	1	καὶ	head	3	0
0085-005	581-582	3	τιμήσεται	relation	PRED	PRED_CO
0085-005	581-582	6	ἐκπράξασα	relation	ADV	ATV
0085-005	581-582	4	Διὸς	lemma	Ζεύς	ζεύς
0085-005	581-582	3	τιμήσεται	head	0	1
0085-005	583	1	νικώμενος	relation	ADV	AtvV
0085-005	584	2	γὰρ	postag	d--------	g--------
0085-005	584	9	[0]	lemma	_	/
0085-005	585-586	2	δὲ	postag	d--------	g--------
0085-005	585-586	8	μάλιστα	lemma	μάλα	μάλιστα
0085-005	585-586	5	Κλυταιμήστρᾳ	lemma	Κλυταιμνήστρα	Κλυταιμήστρα
0085-005	585-586	11	δὲ	postag	b--------	g--------
0085-005	585-586	13	ἐμέ	postag	p1s---ca-	p-s---ma-
0085-005	585-586	15	[0]	lemma	_	/
0085-005	585-586	7	εἰκὸς	lemma	εἰκός	ἔοικα
0085-005	585-586	8	μάλιστα	postag	d-------s	d--------	y
0085-005	585-586	10	σὺν	lemma	σύν	συν
0085-005	585-586	4	καὶ	postag	b--------	c--------
0085-005	585-586	3	ταῦτα	postag	p-p---na-	a-p---na-
0085-005	585-586	10	σὺν	relation	AuxZ	AuxY
0085-005	587-589	18	τ’	postag	b--------	g--------
0085-005	587-589	17	Ἰλίου	lemma	Ἴλιος	῎ἴλιος	y
0085-005	587-589	2	μὲν	postag	d--------	g--------
0085-005	590-591	3	μ’	postag	p1s---ca-	p-s---fa-
0085-005	590-591	5	εἶπε	lemma	λέγω	εἶπον
0085-005	590-591	5	εἶπε	relation	PRED	PRED_CO
0085-005	590-591	5	εἶπε	head	0	1
0085-005	590-591	1	καί	postag	d--------	c--------
0085-005	590-591	9	δία	postag	r--------	n-s---ma-
0085-005	590-591	1	καί	relation	AuxY	COORD
0085-005	590-591	1	καί	head	5	0
0085-005	590-591	2	τίς	lemma	τίς	τις
0085-005	590-591	2	τίς	postag	p-s---cn-	p-s---mn-
0085-005	590-591	9	δία	lemma	διά	ζεύς
0085-005	592	1	ἦ	head	9	2
0085-005	592	9	[0]	lemma	_	/
0085-005	593	2	τοιούτοις	postag	p-p---md-	a-p---md-
0085-005	593	4	οὖσ’	postag	v-sppafn-	v-pppafn-	y
0085-005	593	4	οὖσ’	relation	ADV	AtvV	y
0085-005	594-597	1	ὅμως	postag	d--------	c--------
0085-005	594-597	9	ἄλλος	postag	p-s---mn-	a-s---mn-
0085-005	594-597	5	καὶ	postag	b--------	c--------
0085-005	594-597	2	δ’	postag	d--------	g--------
0085-005	598	5	μὲν	postag	d--------	g--------
0085-005	598	1	καὶ	head	7	0
0085-005	598	8	σέ	postag	p2s---ca-	p-s----a-	y
0085-005	598	1	καὶ	postag	d--------	c--------
0085-005	598	7	δεῖ	head	0	1
0085-005	598	9	μοι	postag	p1s---cd-	p-s---fd-
0085-005	598	7	δεῖ	relation	PRED	PRED_CO
0085-005	598	1	καὶ	relation	AuxY	COORD
0085-005	599	2	αὐτοῦ	relation	ADV	ATV
0085-005	599	2	αὐτοῦ	postag	p-s---mg-	a-s---mg-
0085-005	600-601	11	δέξασθαι	postag	v--anm---	v--an----	y
0085-005	600-601	3	ἄριστα	postag	a-p---nas	a-p---na-	y
0085-005	600-601	3	ἄριστα	lemma	ἀγαθός	ἄριστος
0085-005	600-601	2	δ’	postag	d--------	g--------
0085-005	601-604	5	τούτου	head	7	9
0085-005	601-604	9	,	relation	AuxX	APOS
0085-005	601-604	9	,	head	0	7
0085-005	601-604	13	σώσαντος	lemma	σῴζω	σώζω
0085-005	601-604	16	ἀνοῖξαι	relation	APOS	ADV_AP
0085-005	601-604	16	ἀνοῖξαι	head	5	9
0085-005	601-604	17	;-	postag	u--------	---------
0085-005	601-604	18	[0]	lemma	_	/
0085-005	601-604	3	γὰρ	postag	d--------	g--------
0085-005	601-604	5	τούτου	postag	p-s---ng-	a-s---ng-
0085-005	601-604	5	τούτου	relation	ADV	ADV_AP
0085-005	604	1	ταῦτ’	postag	p-p---na-	a-p---na-
0085-005	605	4	ἐράσμιον	relation	ADV	AtvV
0085-005	605	7	[0]	lemma	_	/
0085-005	606-610	14	κύνα	relation	ADV_CO	ATV_CO
0085-005	606-610	24	ὁμοίαν	lemma	ὅμοιος	ὁμοῖος	y
0085-005	606-610	28	οὐδὲν	postag	p-s---na-	a-s---na-
0085-005	606-610	29	διαφθείρασαν	relation	ADV_CO	ATV_CO
0085-005	606-610	2	πιστὴν	relation	ADV_CO	ATV_CO
0085-005	606-610	22	καὶ	postag	b--------	c--------
0085-005	606-610	23	τἄλλ’	postag	p-p---na-	a-p---na-
0085-005	606-610	3	δ’	postag	b--------	g--------
0085-005	606-610	3	δ’	relation	AuxY	COORD
0085-005	606-610	3	δ’	head	6	0
0085-005	606-610	6	εὕροι	relation	PRED	PRED_CO
0085-005	606-610	6	εὕροι	head	0	3
0085-005	606-610	8	οἵαν	postag	p-s---fa-	a-s---fa-
0085-005	606-610	8	οἵαν	relation	ADV	ATV
0085-005	606-610	9	περ	lemma	περ	πέρ
0085-005	606-610	9	περ	postag	d--------	g--------
0085-005	606-610	10	οὖν	postag	d--------	g--------
0085-005	606-610	16	ἐκείνῳ	postag	p-s---md-	a-s---md-
0085-005	611-612	12	μᾶλλον	postag	d-------c	d--------
0085-005	611-612	12	μᾶλλον	lemma	μάλα	μᾶλλον
0085-005	611-612	9	ἄλλου	postag	p-s---mg-	a-s---mg-
0085-005	611-612	6	δ’	postag	b--------	g--------
0085-005	611-612	5	οὐ	postag	d--------	g--------
0085-005	611-612	17	[0]	lemma	_	/
0085-005	611-612	2	δ’	postag	d--------	g--------
0085-005	611-612	1	οὐ	postag	d--------	g--------
0085-005	613-614	14	[0]	lemma	_	/
0085-005	615-616	4	εἶπε	lemma	λέγω	εἶπον
0085-005	615-616	1	αὕτη	postag	p-s---fn-	a-s---fn-
0085-005	615-616	2	μὲν	postag	d--------	g--------
0085-005	615-616	6	σοι	postag	p2s---cd-	p-s----d-	y
0085-005	617	1	σὺ	head	3	4
0085-005	617	4	,	head	0	3
0085-005	617	5	κῆρυξ	relation	APOS	ExD_AP
0085-005	617	2	δ’	postag	d--------	g--------
0085-005	617	5	κῆρυξ	head	1	4
0085-005	617	1	σὺ	postag	p2s---cn-	p-s----n-	y
0085-005	617	7	Μενέλεων	lemma	Μενέλαος	μενέλαος
0085-005	617	8	δὲ	postag	b--------	g--------
0085-005	617	9	πεύθομαι	lemma	πυνθάνομαι	πεύθομαι	y
0085-005	617	1	σὺ	relation	SBJ	ExD_AP
0085-005	617	3	εἰπέ	lemma	λέγω	εἶπον
0085-005	617	4	,	relation	AuxX	APOS
0085-005	618-619	9	ὑμῖν	postag	p2p---cd-	p-p----d-	y
0085-005	618-619	5	σεσωσμένος	relation	ADV_CO	ATV_CO
0085-005	618-619	5	σεσωσμένος	lemma	σῴζω	σώζω
0085-005	618-619	4	καὶ	postag	b--------	c--------
0085-005	618-619	3	τε	postag	b--------	g--------
0085-005	618-619	2	νόστιμός	relation	ADV_CO	ATV_CO
0085-005	618-619	16	[0]	lemma	_	/
0085-005	620-621	7	καλὰ	relation	ADV	ATV
0085-005	622	5	κεδνὰ	relation	ADV	ATV
0085-005	622	2	δῆτ’	relation	AuxZ	AuxY
0085-005	622	3	ἂν	postag	d--------	g--------
0085-005	622	4	εἰπὼν	lemma	λέγω	εἶπον
0085-005	622	4	εἰπὼν	relation	ADV	AtvV
0085-005	623	2	δ’	postag	d--------	g--------
0085-005	624-625	7	αὐτός	postag	p-s---mn-	a-s---mn-
0085-005	624-625	7	αὐτός	relation	SBJ_CO	SBJ	y
0085-005	624-625	8	τε	postag	b--------	g--------
0085-005	624-625	9	καὶ	postag	b--------	c--------
0085-005	624-625	11	πλοῖον	relation	SBJ_CO	SBJ	y
0085-005	624-625	13	[0]	lemma	_	/
0085-005	624-625	14	[1]	lemma	_	/
0085-005	626-627	9	,	head	0	13
0085-005	626-627	5	Ἰλίου	postag	a-s---ng-	n-s---ng-
0085-005	626-627	11	ἄχθος	head	8	9
0085-005	626-627	12	,	head	8	9
0085-005	626-627	16	[0]	lemma	_	/
0085-005	626-627	5	Ἰλίου	lemma	Ἴλιος	῎ἴλιος
0085-005	626-627	11	ἄχθος	relation	APOS	SBJ_AP
0085-005	626-627	9	,	relation	AuxX	APOS
0085-005	626-627	8	χεῖμα	head	13	9
0085-005	626-627	8	χεῖμα	relation	SBJ	SBJ_AP
0085-005	626-627	7	ἢ	postag	b--------	c--------
0085-005	628	7	[0]	lemma	_	/
0085-005	628	2	ὥστε	postag	c--------	d--------	y
0085-005	629	2	δὲ	postag	d--------	g--------
0085-005	630-631	6	τεθνηκότος	lemma	θνῄσκω	θνήσκω
0085-005	630-631	5	ἢ	postag	b--------	c--------
0085-005	630-631	3	αὐτοῦ	postag	p-s---mg-	a-s---mg-
0085-005	630-631	2	γὰρ	postag	d--------	g--------
0085-005	630-631	1	πότερα	postag	d--------	a-p---na-
0085-005	630-631	1	πότερα	lemma	πότερον	πότερος
0085-005	630-631	9	ἄλλων	postag	p-p---mg-	a-p---mg-
0085-005	632-633	4	ὥστ’	postag	c--------	d--------	y
0085-005	632-633	11	ἡλίου	form	ἡλίου	Ἡλίου
0085-005	632-633	3	οὐδεὶς	postag	p-s---mn-	a-s---m--
0085-005	634-635	2	γὰρ	postag	d--------	g--------
0085-005	634-635	9	τε	postag	b--------	g--------
0085-005	637	6	[0]	lemma	_	/
0085-005	638-643	19	τυχεῖν	relation	APOS_CO	OBJ_AP_CO
0085-005	638-643	30	τὴν	postag	l-s---fa-	p-s---fa-
0085-005	638-643	30	τὴν	relation	OBJ	OBJ_AP
0085-005	638-643	30	τὴν	head	32	36
0085-005	638-643	33	,	head	30	36
0085-005	638-643	35	ἄτην	relation	APOS	OBJ_AP
0085-005	638-643	35	ἄτην	head	30	36
0085-005	638-643	36	,	relation	AuxX	APOS
0085-005	638-643	36	,	head	0	32
0085-005	638-643	38	ξυνωρίδα	relation	APOS	OBJ_AP
0085-005	638-643	38	ξυνωρίδα	head	30	36
0085-005	638-643	40	[0]	lemma	_	/
0085-005	638-643	40	[0]	relation	PRED	PRED_CO
0085-005	638-643	40	[0]	head	0	2
0085-005	638-643	12	,	head	0	11
0085-005	638-643	22	δὲ	head	4	12
0085-005	638-643	24	ἐξαγισθέντας	relation	APOS_CO	OBJ_AP_CO
0085-005	638-643	2	δ’	postag	d--------	g--------
0085-005	638-643	2	δ’	relation	AuxY	COORD
0085-005	638-643	2	δ’	head	40	0
0085-005	638-643	4	πήματ’	relation	OBJ	OBJ_AP
0085-005	638-643	4	πήματ’	head	11	12
0085-005	638-643	9	πτωσίμου	postag	a-s---mg-	a-s---fg-	y
0085-005	638-643	12	,	relation	AuxX	APOS
0085-005	638-643	22	δὲ	postag	b--------	g--------
0085-005	638-643	14	μὲν	postag	d--------	g--------
0085-005	638-643	16	ἓν	postag	m-s---na-	n-s---na-
0085-005	644-645	2	μέντοι	postag	d--------	g--------
0085-005	646-649	15	συμμείξω	lemma	συμμείγνυμι	συμμίγνυμι	y
0085-005	646-649	4	εὐάγγελον	relation	ADV	AtvV
0085-005	646-649	2	δὲ	postag	d--------	g--------
0085-005	650-652	20	Ἀργείων	lemma	Ἀργεῖος	"̓ἀργεῖος
0085-005	650-652	13	καὶ	postag	b--------	c--------
0085-005	650-652	10	καὶ	postag	b--------	c--------
0085-005	650-652	5	ἔχθιστοι	lemma	ἐχθρός	ἔχθιστος	y
0085-005	650-652	2	γάρ	postag	d--------	g--------
0085-005	653	5	ὠρώρει	relation	PRED	PRED_CO
0085-005	653	1	ἐν	relation	AuxP	AuxC	y
0085-005	653	5	ὠρώρει	head	0	4
0085-005	653	4	δ’	postag	b--------	g--------
0085-005	653	4	δ’	relation	AuxY	COORD
0085-005	653	4	δ’	head	5	0
0085-005	654-655	5	Θρῄκιαι	lemma	Θρᾴκιος	θράκιος	y
0085-005	654-655	7	ἤρεικον	lemma	ἐρείκω	ἐρέικω
0085-005	654-655	2	γὰρ	postag	d--------	g--------
0085-005	654-655	4	ἀλλήλαισι	postag	p-p---fd-	a-p---fd-
0085-005	655-657	2	δὲ	head	11	0
0085-005	655-657	2	δὲ	relation	AuxY	COORD
0085-005	655-657	11	ᾤχοντ’	head	0	2
0085-005	655-657	1	αἱ	postag	l-p---fn-	p-p---fn-
0085-005	655-657	12	ἄφαντοι	relation	ADV	ATV
0085-005	655-657	11	ᾤχοντ’	relation	PRED	PRED_CO
0085-005	655-657	9	τ’	postag	b--------	g--------
0085-005	655-657	2	δὲ	postag	d--------	g--------
0085-005	658-660	16	τ’	postag	b--------	g--------
0085-005	658-660	7	,	relation	AuxX	AuxC
0085-005	658-660	2	δ’	relation	AuxY	COORD
0085-005	658-660	8	ὁρῶμεν	relation	PRED	PRED_CO
0085-005	658-660	2	δ’	postag	d--------	g--------
0085-005	658-660	2	δ’	head	8	0
0085-005	658-660	8	ὁρῶμεν	head	0	2
0085-005	658-660	9	ἀνθοῦν	relation	ADV	ATV
