SentID	Subdoc	Speaker
204	376-377	Tiresias
205	378-378	Oedipus
206	379-379	Tiresias
207	380-389	Oedipus
208	390-390	Oedipus
209	391-392	Oedipus
210	393-394	Oedipus
211	395-396	Oedipus
212	396-398	Oedipus
213	399-400	Oedipus
214	401-402	Oedipus
215	402-403	Oedipus
216	404-407	Chorus
217	408-409	Tiresias
218	409-409	Tiresias
219	410-410	Tiresias
220	411-411	Tiresias
221	412-412	Tiresias
222	413-414	Tiresias
223	415-415	Tiresias
224	415-419	Tiresias
225	420-423	Tiresias
226	424-425	Tiresias
227	426-427	Tiresias
228	427-428	Tiresias
229	429-429	Oedipus
230	430-430	Oedipus
231	430-430	Oedipus
232	430-431	Oedipus
233	432-432	Tiresias
234	433-434	Oedipus
235	435-436	Tiresias
236	437-437	Oedipus
237	437-437	Oedipus
238	438-438	Tiresias
239	439-439	Oedipus
240	440-440	Tiresias
241	441-441	Oedipus
242	442-442	Tiresias
243	443-443	Oedipus
244	444-444	Tiresias
245	444-444	Tiresias
246	445-445	Oedipus
247	445-446	Oedipus
248	447-448	Tiresias
249	448-448	Tiresias
250	449-449	Tiresias
251	449-454	Tiresias
252	454-456	Tiresias
253	457-460	Tiresias
254	460-461	Tiresias
255	461-462	Tiresias
256	463-465	Chorus
257	466-468	Chorus
258	469-472	Chorus
259	473-474	Chorus
260	475-481	Chorus
261	481-482	Chorus
262	483-485	Chorus
263	485-485	Chorus
264	486-486	Chorus
265	487-495	Chorus
266	496-500	Chorus
267	500-501	Chorus
268	501-502	Chorus
269	505-505	Chorus
270	506-511	Chorus
271	512-515	Creon
272	515-519	Creon
273	519-522	Creon
274	523-524	Chorus
275	525-526	Creon
276	527-527	Chorus
277	528-529	Creon
278	530-530	Chorus
279	530-530	Chorus
280	531-531	Chorus
281	532-532	Oedipus
282	532-535	Oedipus
283	536-537	Oedipus
284	538-539	Oedipus
285	540-542	Oedipus
286	543-543	Creon
287	543-544	Creon
288	545-546	Oedipus
289	546-546	Oedipus
290	547-547	Creon
291	548-548	Oedipus
292	549-550	Creon
293	551-552	Oedipus
294	553-553	Creon
295	553-554	Creon
296	555-556	Oedipus
297	557-557	Creon
298	558-559	Oedipus
299	559-559	Creon
300	560-560	Oedipus
301	561-561	Creon
302	562-562	Oedipus
303	563-563	Creon
304	564-564	Oedipus
305	565-565	Creon
306	566-566	Oedipus
307	567-567	Creon
308	567-567	Creon
309	568-568	Oedipus
310	569-569	Creon
311	569-569	Creon
312	570-570	Oedipus
313	571-571	Creon
314	571-571	Creon
315	572-573	Oedipus
316	574-574	Creon
317	574-575	Creon
318	576-576	Oedipus
319	576-576	Oedipus
320	577-577	Creon
321	577-577	Creon
322	578-578	Oedipus
323	579-579	Creon
324	580-580	Oedipus
325	581-581	Creon
326	582-582	Oedipus
327	583-583	Creon
328	584-586	Creon
329	587-589	Creon
330	590-591	Creon
331	592-593	Creon
332	594-595	Creon
333	596-597	Creon
334	598-598	Creon
335	599-599	Creon
336	600-600	Creon
337	601-602	Creon
338	603-604	Creon
339	605-607	Creon
340	608-608	Creon
341	609-610	Creon
342	611-612	Creon
343	613-614	Creon
344	615-615	Creon
345	616-617	Chorus
346	617-617	Chorus
347	618-619	Oedipus
348	620-621	Oedipus
349	622-622	Creon
350	622-622	Creon
351	623-623	Oedipus
352	623-623	Oedipus
353	624-624	Oedipus
354	625-625	Creon
355	626-626	Creon
356	627-627	Creon
357	628-628	Creon
358	629-629	Creon
359	630-630	Creon
360	631-631	Chorus
361	632-632	Chorus
362	633-633	Chorus
363	630-630	Creon
364	631-631	Chorus
365	631-633	Chorus
366	634-636	Iocaste
367	637-638	Iocaste
368	639-641	Creon
369	642-642	Oedipus
370	642-643	Oedipus
371	644-645	Creon
372	646-648	Iocaste
373	649-649	Chorus
374	650-650	Oedipus
375	651-651	Chorus
376	652-652	Oedipus
377	653-653	Chorus
378	654-654	Oedipus
379	655-656	Chorus
380	657-658	Oedipus
381	660-661	Chorus
382	661-662	Chorus
383	665-667	Chorus
384	668-670	Oedipus
385	671-672	Oedipus
386	672-672	Oedipus
387	673-674	Creon
388	674-675	Creon
389	676-676	Oedipus
390	677-678	Creon
391	679-679	Chorus
392	680-680	Iocaste
393	681-682	Chorus
394	683-683	Chorus
395	684-684	Iocaste
396	685-685	Chorus
397	685-686	Chorus
398	687-688	Oedipus
399	690-696	Chorus
400	697-698	Iocaste
401	700-700	Oedipus
402	700-700	Oedipus
403	701-701	Oedipus
404	702-702	Iocaste
405	703-703	Oedipus
406	704-704	Iocaste
407	705-706	Oedipus
408	707-709	Iocaste
409	710-710	Iocaste
410	711-714	Iocaste
411	715-716	Iocaste
412	717-719	Iocaste
413	720-722	Iocaste
414	723-724	Iocaste
415	724-725	Iocaste
416	726-727	Oedipus
417	728-728	Iocaste
418	729-730	Oedipus
419	731-731	Iocaste
420	732-732	Oedipus
421	733-734	Iocaste
422	735-735	Oedipus
423	736-737	Iocaste
424	738-738	Oedipus
425	739-739	Iocaste
426	740-740	Oedipus
427	740-741	Oedipus
428	742-743	Iocaste
429	744-744	Oedipus
430	744-745	Oedipus
431	746-746	Iocaste
432	746-746	Iocaste
433	747-747	Oedipus
434	748-748	Oedipus
435	749-749	Iocaste
436	750-751	Oedipus
437	752-752	Iocaste
438	753-753	Iocaste
439	753-753	Iocaste
440	754-754	Oedipus
441	754-755	Oedipus
442	756-756	Iocaste
443	757-757	Oedipus
444	758-758	Iocaste
445	758-762	Iocaste
446	763-763	Iocaste
447	763-764	Iocaste
448	765-765	Oedipus
449	766-766	Iocaste
450	766-766	Iocaste
451	767-768	Oedipus
452	769-769	Iocaste
453	769-770	Iocaste
454	771-772	Oedipus
455	772-773	Oedipus
456	774-775	Oedipus
457	775-778	Oedipus
458	779-780	Oedipus
459	781-783	Oedipus
460	783-784	Oedipus
461	785-786	Oedipus
462	786-786	Oedipus
463	787-793	Oedipus
464	794-797	Oedipus
465	798-799	Oedipus
466	800-800	Oedipus
467	800-804	Oedipus
468	804-805	Oedipus
469	806-807	Oedipus
470	807-809	Oedipus
471	810-812	Oedipus
472	813-813	Oedipus
473	813-815	Oedipus
474	816-816	Oedipus
475	817-819	Oedipus
476	819-820	Oedipus
477	821-822	Oedipus
478	822-822	Oedipus
479	823-823	Oedipus
480	823-827	Oedipus
481	828-829	Oedipus
482	830-833	Oedipus
483	834-834	Chorus
484	834-835	Chorus
485	836-837	Oedipus
486	838-838	Iocaste
487	839-839	Oedipus
488	839-840	Oedipus
489	841-841	Iocaste
490	842-843	Oedipus
491	843-844	Oedipus
492	845-845	Oedipus
493	846-847	Oedipus
494	848-849	Iocaste
495	850-850	Iocaste
496	851-854	Iocaste
497	855-856	Iocaste
498	857-858	Iocaste
499	859-859	Oedipus
500	859-860	Oedipus
501	861-861	Iocaste
502	861-861	Iocaste
503	862-862	Iocaste
504	863-870	Chorus
505	871-871	Chorus
506	872-872	Chorus
507	873-880	Chorus
508	880-881	Chorus
509	882-882	Chorus
510	883-891	Chorus
511	892-893	Chorus
512	895-896	Chorus
513	897-902	Chorus
514	905-907	Chorus
515	908-910	Chorus
516	910-910	Chorus
517	911-913	Iocaste
518	914-915	Iocaste
519	915-917	Iocaste
520	918-921	Iocaste
521	922-923	Iocaste
522	924-925	Messenger
523	926-926	Messenger
524	927-927	Chorus
525	928-928	Chorus
526	929-930	Messenger
527	931-931	Iocaste
528	931-932	Iocaste
529	932-933	Iocaste
530	934-934	Messenger
531	935-935	Iocaste
532	935-935	Iocaste
533	936-936	Messenger
534	936-937	Messenger
535	938-938	Iocaste
536	938-938	Iocaste
537	939-940	Messenger
538	941-941	Iocaste
539	941-941	Iocaste
540	942-942	Messenger
541	943-943	Iocaste
542	943-943	Iocaste
543	944-944	Messenger
544	945-946	Iocaste
545	946-947	Iocaste
546	947-949	Iocaste
547	950-951	Oedipus
548	952-953	Iocaste
549	954-954	Oedipus
550	955-956	Iocaste
551	957-957	Oedipus
552	957-957	Oedipus
553	958-959	Messenger
554	960-960	Oedipus
555	961-961	Messenger
556	962-962	Oedipus
557	963-963	Messenger
558	964-967	Oedipus
559	967-968	Oedipus
560	968-969	Oedipus
561	969-970	Oedipus
562	970-970	Oedipus
563	971-972	Oedipus
564	973-973	Iocaste
565	974-974	Oedipus
566	974-974	Oedipus
567	975-975	Iocaste
568	976-976	Oedipus
569	977-978	Iocaste
570	979-979	Iocaste
571	980-980	Iocaste
572	981-982	Iocaste
573	982-983	Iocaste
574	984-985	Oedipus
575	985-986	Oedipus
576	987-987	Iocaste
577	988-988	Oedipus
578	988-988	Oedipus
579	989-989	Messenger
580	990-990	Oedipus
581	991-991	Messenger
582	992-992	Oedipus
583	993-993	Messenger
584	993-993	Messenger
585	994-994	Oedipus
586	994-996	Oedipus
587	997-998	Oedipus
588	998-999	Oedipus
589	1000-1000	Messenger
590	1001-1001	Oedipus
591	1002-1003	Messenger
592	1004-1004	Oedipus
593	1005-1006	Messenger
594	1007-1007	Oedipus
595	1008-1008	Messenger
596	1009-1009	Oedipus
597	1009-1009	Oedipus
598	1010-1010	Messenger
599	1011-1011	Oedipus
600	1012-1012	Messenger
601	1013-1013	Oedipus
602	1014-1014	Messenger
603	1015-1015	Oedipus
604	1016-1016	Messenger
605	1017-1017	Oedipus
606	1017-1017	Oedipus
607	1018-1018	Messenger
608	1019-1019	Oedipus
609	1020-1020	Messenger
610	1021-1021	Oedipus
611	1022-1022	Messenger
612	1023-1023	Oedipus
613	1024-1024	Messenger
614	1025-1025	Oedipus
615	1026-1026	Messenger
616	1027-1027	Oedipus
617	1028-1028	Messenger
618	1029-1029	Oedipus
619	1030-1030	Messenger
620	1031-1031	Oedipus
621	1032-1032	Messenger
622	1033-1033	Oedipus
623	1034-1034	Messenger
624	1035-1035	Oedipus
625	1036-1036	Messenger
626	1037-1037	Oedipus
627	1037-1037	Oedipus
628	1038-1038	Messenger
629	1038-1038	Messenger
630	1039-1039	Oedipus
631	1040-1040	Messenger
632	1041-1041	Oedipus
633	1041-1041	Oedipus
634	1042-1042	Messenger
635	1043-1043	Oedipus
636	1044-1044	Messenger
637	1044-1044	Messenger
638	1045-1045	Oedipus
639	1046-1046	Messenger
640	1047-1049	Oedipus
641	1050-1050	Oedipus
642	1051-1052	Chorus
643	1052-1053	Chorus
644	1054-1055	Oedipus
645	1055-1055	Oedipus
646	1056-1056	Iocaste
647	1056-1056	Iocaste
648	1056-1057	Iocaste
649	1058-1059	Oedipus
650	1060-1061	Iocaste
651	1061-1061	Iocaste
652	1062-1062	Oedipus
653	1062-1063	Oedipus
654	1064-1064	Iocaste
655	1064-1064	Iocaste
656	1065-1065	Oedipus
657	1066-1066	Iocaste
658	1067-1067	Oedipus
659	1068-1068	Iocaste
660	1069-1069	Oedipus
661	1070-1070	Oedipus
662	1071-1071	Iocaste
663	1071-1072	Iocaste
664	1073-1074	Chorus
665	1074-1075	Chorus
666	1076-1076	Oedipus
667	1076-1077	Oedipus
668	1078-1079	Oedipus
669	1080-1081	Oedipus
670	1082-1082	Oedipus
671	1082-1083	Oedipus
672	1084-1085	Oedipus
673	1086-1095	Chorus
674	1096-1096	Chorus
675	1097-1100	Chorus
676	1101-1102	Chorus
677	1102-1102	Chorus
678	1105-1107	Chorus
679	1110-1112	Oedipus
680	1112-1115	Oedipus
681	1115-1116	Oedipus
682	1117-1117	Chorus
683	1117-1118	Chorus
684	1119-1119	Oedipus
685	1120-1120	Messenger
686	1121-1122	Oedipus
687	1122-1122	Oedipus
688	1123-1123	Shepherd
689	1124-1124	Oedipus
690	1125-1125	Shepherd
691	1126-1126	Oedipus
692	1127-1127	Shepherd
693	1128-1128	Oedipus
694	1129-1129	Shepherd
695	1129-1129	Shepherd
696	1130-1130	Oedipus
697	1130-1130	Oedipus
698	1131-1131	Shepherd
699	1132-1132	Messenger
700	1132-1133	Messenger
701	1133-1137	Messenger
702	1138-1139	Messenger
703	1140-1140	Messenger
704	1141-1141	Shepherd
705	1142-1143	Messenger
706	1144-1144	Shepherd
707	1144-1144	Shepherd
708	1145-1145	Messenger
709	1146-1146	Shepherd
710	1146-1146	Shepherd
711	1147-1148	Oedipus
712	1149-1149	Shepherd
713	1150-1150	Oedipus
714	1151-1151	Shepherd
715	1152-1152	Oedipus
716	1153-1153	Shepherd
717	1154-1154	Oedipus
718	1155-1155	Shepherd
719	1155-1155	Shepherd
720	1156-1156	Oedipus
721	1157-1157	Shepherd
722	1157-1157	Shepherd
723	1158-1158	Oedipus
724	1159-1159	Shepherd
725	1160-1160	Oedipus
726	1161-1161	Shepherd
727	1162-1162	Oedipus
728	1162-1162	Oedipus
729	1163-1163	Shepherd
730	1164-1164	Oedipus
731	1165-1165	Shepherd
732	1166-1166	Oedipus
733	1167-1167	Shepherd
734	1168-1168	Oedipus
735	1169-1169	Shepherd
736	1170-1170	Oedipus
737	1170-1170	Oedipus
738	1171-1171	Shepherd
739	1171-1172	Shepherd
740	1173-1173	Oedipus
741	1174-1174	Oedipus
742	1175-1175	Oedipus
743	1176-1176	Oedipus
744	1177-1177	Oedipus
745	1178-1178	Shepherd
746	1179-1179	Shepherd
747	1180-1180	Shepherd
748	1181-1181	Shepherd
749	1182-1183	Oedipus
750	1183-1180	Oedipus
751	1180-1181	Shepherd
752	1182-1182	Oedipus
753	1182-1182	Oedipus
754	1183-1185	Oedipus
755	1186-1187	Chorus
756	1188-1192	Chorus
757	1193-1195	Chorus
758	1196-1201	Chorus
759	1201.1-1203	Chorus
760	1204-1204	Chorus
761	1205-1206	Chorus
762	1207-1210	Chorus
763	1210-1211	Chorus
764	1212-1215	Chorus
765	1216-1218	Chorus
766	1219-1220	Chorus
767	1220-1221	Chorus
768	1222-1226	Second messenger
769	1227-1230	Second messenger
770	1230-1231	Second messenger
771	1232-1233	Chorus
772	1233-1233	Chorus
773	1234-1235	Second messenger
774	1236-1236	Chorus
775	1237-1237	Second messenger
776	1237-1238	Second messenger
777	1238-1238	Second messenger
778	1239-1240	Second messenger
779	1241-1243	Second messenger
780	1244-1248	Second messenger
781	1249-1250	Second messenger
782	1251-1251	Second messenger
783	1252-1254	Second messenger
784	1255-1257	Second messenger
785	1258-1258	Second messenger
786	1259-1259	Second messenger
787	1260-1262	Second messenger
788	1263-1264	Second messenger
789	1265-1266	Second messenger
790	1266-1266	Second messenger
791	1268-1274	Second messenger
792	1275-1276	Second messenger
793	1276-1279	Second messenger
794	1280-1280	Second messenger
795	1281-1282	Second messenger
796	1282-1284	Second messenger
797	1285-1285	Chorus
798	1286-1291	Second messenger
799	1292-1293	Second messenger
800	1293-1293	Second messenger
801	1294-1294	Second messenger
802	1294-1295	Second messenger
803	1295-1296	Second messenger
804	1297-1299	Chorus
805	1299-1300	Chorus
806	1300-1302	Chorus
807	1303-1303	Chorus
808	1304-1305	Chorus
809	1306-1306	Chorus
810	1307-1308	Chorus
811	1308-1310	Oedipus
812	1311-1311	Oedipus
813	1312-1312	Chorus
814	1313-1315	Oedipus
815	1316-1317	Oedipus
816	1317-1318	Oedipus
817	1319-1320	Chorus
818	1321-1322	Oedipus
819	1322-1323	Oedipus
820	1324-1324	Oedipus
821	1325-1326	Oedipus
822	1327-1328	Chorus
823	1328-1328	Chorus
824	1329-1330	Oedipus
825	1331-1331	Oedipus
826	1332-1335	Oedipus
827	1336-1336	Chorus
828	1337-1339	Oedipus
829	1340-1345	Oedipus
830	1346-1347	Chorus
831	1348-1351	Oedipus
832	1352-1355	Oedipus
833	1356-1356	Chorus
834	1357-1359	Oedipus
835	1360-1361	Oedipus
836	1365-1366	Oedipus
837	1367-1367	Chorus
838	1368-1368	Chorus
839	1369-1370	Oedipus
840	1371-1374	Oedipus
841	1375-1376	Oedipus
842	1377-1377	Oedipus
843	1378-1383	Oedipus
844	1384-1385	Oedipus
845	1386-1386	Oedipus
846	1386-1389	Oedipus
847	1389-1390	Oedipus
848	1391-1391	Oedipus
849	1391-1393	Oedipus
850	1394-1396	Oedipus
851	1397-1397	Oedipus
852	1398-1403	Oedipus
853	1403-1408	Oedipus
854	1409-1412	Oedipus
855	1413-1413	Oedipus
856	1414-1414	Oedipus
857	1414-1415	Oedipus
858	1416-1418	Chorus
859	1419-1419	Oedipus
860	1420-1420	Oedipus
861	1420-1421	Oedipus
862	1422-1423	Creon
863	1424-1428	Creon
864	1429-1429	Creon
865	1430-1431	Creon
866	1432-1434	Oedipus
867	1434-1434	Oedipus
868	1435-1435	Creon
869	1436-1437	Oedipus
870	1438-1439	Creon
871	1440-1441	Oedipus
872	1442-1442	Creon
873	1442-1443	Creon
874	1444-1444	Oedipus
875	1445-1445	Creon
876	1446-1448	Oedipus
877	1448-1448	Oedipus
878	1449-1454	Oedipus
879	1455-1456	Oedipus
880	1456-1457	Oedipus
881	1458-1458	Oedipus
882	1459-1460	Oedipus
883	1460-1461	Oedipus
884	1462-1465	Oedipus
885	1466-1466	Oedipus
886	1466-1467	Oedipus
887	1468-1469	Oedipus
888	1469-1470	Oedipus
889	1471-1471	Oedipus
890	1472-1474	Oedipus
891	1475-1475	Oedipus
892	1476-1476	Creon
893	1476-1477	Creon
894	1478-1479	Oedipus
895	1480-1480	Oedipus
896	1480-1483	Oedipus
897	1484-1485	Oedipus
898	1486-1486	Oedipus
899	1486-1486	Oedipus
900	1487-1488	Oedipus
901	1489-1491	Oedipus
902	1492-1495	Oedipus
903	1496-1496	Oedipus
904	1496-1497	Oedipus
905	1497-1499	Oedipus
906	1500-1500	Oedipus
907	1500-1500	Oedipus
908	1501-1502	Oedipus
909	1503-1507	Oedipus
910	1508-1509	Oedipus
911	1510-1510	Oedipus
912	1511-1511	Oedipus
913	1511-1513	Oedipus
914	1515-1515	Creon
915	1515-1515	Creon
916	1516-1516	Oedipus
917	1517-1517	Oedipus
918	1518-1518	Oedipus
919	1519-1519	Oedipus
920	1520-1520	Oedipus
921	1521-1521	Oedipus
922	1522-1522	Oedipus
923	1523-1523	Creon
924	1524-1524	Chorus
925	1525-1525	Chorus
926	1526-1526	Chorus
927	1527-1527	Chorus
928	1528-1528	Chorus
929	1529-1529	Chorus
930	1530-1530	Chorus
931	1531-1527	Chorus
932	1528-1530	Chorus
